chromosome	first base of the intron	last base of the intron	strand	intron motif	is annotated	number of uniquely mapping reads crossing the junction	number of multi-mapping reads crossing the junction	maximum spliced alignment overhang	is_in_gtf_junction	filename	pp_id	learning	exp
4	9807598	9813198	1	1	1	26	174	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813855	1	1	1	30	188	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814014	1	1	1	16	404	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814227	1	1	1	6	99	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814252	1	1	1	36	985	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814457	1	1	1	0	2	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814491	1	1	1	0	7	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814505	1	1	1	1	194	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814684	1	1	1	51	379	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814690	1	1	1	0	2	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814923	1	1	1	134	724	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815244	1	1	1	1	251	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815435	1	1	1	0	233	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815740	1	1	1	40	131	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815992	1	1	1	0	28	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9816211	1	1	1	0	28	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9816438	1	1	1	140	28	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9817769	1	1	1	9	70	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9817954	1	1	1	2	60	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9818177	1	1	1	28	799	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9818468	1	1	1	51	254	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819293	1	1	1	3	69	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819295	1	1	1	0	3	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819497	1	1	1	5	92	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819695	1	1	1	70	215	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819919	1	1	1	5	175	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820097	1	1	1	14	257	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820410	1	1	1	1	47	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820722	1	1	1	92	2675	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820724	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821056	1	1	1	3	137	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821249	1	1	1	94	342	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821461	1	1	1	10	217	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821648	1	1	1	189	1212	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821847	1	1	1	6	34	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822007	1	1	1	9	154	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822188	1	1	1	8	11	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822421	1	1	1	3	53	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822590	1	1	1	3	186	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822764	1	1	1	164	551	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823039	1	1	1	45	594	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823251	1	1	1	18	203	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823482	1	1	1	0	13	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823637	1	1	1	0	408	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823655	1	1	1	0	58	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9824204	1	1	1	2	105	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9824275	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9825060	1	1	1	0	2788	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9825106	1	1	1	0	9	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9826741	1	1	1	0	2	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807602	9821648	1	1	1	33	15	40	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809152	9826741	1	1	1	7	205	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809470	9826741	1	1	1	1	20	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809668	9826741	1	1	1	1	211	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809851	9826741	1	1	1	3	355	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9811362	9826741	1	1	1	0	309	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9811582	9825060	1	1	1	0	2	18	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9811582	9826741	1	1	1	18	596	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813127	9826741	1	1	1	2	35	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813327	9826741	1	1	1	25	169	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813762	9826741	1	1	1	1	2	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813980	9814072	1	1	1	1	0	21	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813980	9826741	1	1	1	27	182	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814139	9826741	1	1	1	14	381	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814374	9826741	1	1	1	41	1036	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814428	9826741	1	1	1	0	4	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814630	9826741	1	1	1	0	203	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814812	9826741	1	1	1	52	378	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815057	9826741	1	1	1	137	710	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815060	9826741	1	1	1	0	1	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815369	9826741	1	1	1	0	246	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815560	9826741	1	1	1	0	234	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815865	9826741	1	1	1	37	121	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9816336	9826741	1	1	1	3	22	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9816563	9826741	1	1	1	141	23	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9817894	9826741	1	1	1	11	67	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818079	9826741	1	1	1	1	53	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818302	9826741	1	1	1	27	774	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818533	9820787	1	1	1	0	1	28	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818593	9826741	1	1	1	51	240	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819418	9826741	1	1	1	3	73	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819622	9826741	1	1	1	2	89	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819820	9826741	1	1	1	69	221	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820044	9826741	1	1	1	7	176	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820222	9826741	1	1	1	13	254	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820538	9826741	1	1	1	1	43	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820847	9826741	1	1	1	92	2651	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821181	9826741	1	1	1	3	147	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821352	9826741	1	1	1	0	1	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821374	9826741	1	1	1	95	342	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821586	9826741	1	1	1	9	219	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821770	9826741	1	1	1	225	1229	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821969	9826741	1	1	1	6	34	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822132	9826741	1	1	1	12	147	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822313	9826741	1	1	1	11	18	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822546	9826741	1	1	1	4	52	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822641	9826751	1	1	1	0	1	21	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822715	9826741	1	1	1	4	187	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822889	9826741	1	1	1	164	550	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823164	9826741	1	1	1	46	574	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823379	9826741	1	1	1	19	216	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823613	9826741	1	1	1	0	11	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823765	9826741	1	1	1	0	454	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823864	9826741	1	1	1	0	22	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9824326	9826741	1	1	1	2	104	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9825114	9825211	1	1	1	0	1	29	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9825170	9826741	1	1	1	0	8	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9825275	9826741	1	1	1	0	3037	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9829345	9829559	1	1	1	1	0	32	True	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9829646	1	1	1	276	7	32	True	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9830002	1	1	1	110	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9830133	1	1	1	310	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9830168	1	1	1	183	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9830639	1	1	1	1135	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9831184	1	1	1	252	0	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9831683	1	1	1	947	2	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9832520	1	1	1	1	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9833609	1	1	1	358	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9834097	1	1	1	15	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9834110	1	1	1	555	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9834599	1	1	1	404	1	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9834703	1	1	1	28	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9835178	1	1	1	890	1	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9835698	1	1	1	593	1	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9836271	1	1	1	437	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9836763	1	1	1	372	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9836774	1	1	1	8	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9836849	1	1	1	2	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9837365	1	1	1	11	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9837386	1	1	1	2688	1	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9837397	1	1	1	9	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9837867	1	1	1	437	1	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9838396	1	1	1	1049	0	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9839114	1	1	1	61	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9840100	1	1	1	4142	0	33	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9840113	1	1	1	44	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9840117	1	1	1	9	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9840548	1	1	1	166	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829345	9842772	1	1	1	208	0	32	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829357	9840100	1	1	1	1	0	44	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829692	9842772	1	1	1	2	0	45	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829723	9838652	1	3	1	0	1	13	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9829864	9842772	1	1	1	276	6	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9830422	9842772	1	1	1	596	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9830934	9842772	1	1	1	1119	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9831479	9842772	1	1	1	245	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9831972	9842772	1	1	1	946	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9832824	9842772	1	1	1	1	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9833888	9842772	1	1	1	93	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9833895	9842772	1	1	1	260	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9834402	9842772	1	1	1	558	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9834888	9842772	1	1	1	421	2	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9835470	9842772	1	1	1	893	3	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9835990	9842772	1	1	1	598	2	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9836563	9842772	1	1	1	439	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9837058	9842772	1	1	1	373	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9837674	9842772	1	1	1	168	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9837681	9842772	1	1	1	2538	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9838159	9842772	1	1	1	432	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9838685	9842772	1	1	1	1036	1	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9839397	9842772	1	1	1	63	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9840191	9842772	1	1	1	4219	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9840778	9842772	1	1	1	1	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9840837	9842772	1	1	1	159	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9840852	9842772	1	1	1	4	0	57	False	seq2.9F2_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	9F2_p	1	4049
4	9807598	9808599	1	1	1	1	1	36	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9808856	1	1	1	0	1	31	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809023	1	1	1	7	0	36	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809027	1	1	1	778	44	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809345	1	1	1	79	9	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809515	1	1	1	2	2	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809519	1	1	1	0	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809543	1	1	1	48	642	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9809726	1	1	1	942	109	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9811174	1	1	1	1	18	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9811237	1	1	1	75	742	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9811457	1	1	1	3600	289	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9813002	1	1	1	734	46	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9813198	1	1	1	1201	62	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
