"","chromosome","first.base.of.the.intron","last.base.of.the.intron","strand","intron.motif","is.annotated","number.of.uniquely.mapping.reads.crossing.the.junction","number.of.multi.mapping.reads.crossing.the.junction","maximum.spliced.alignment.overhang","is_in_gtf_junction","filename","pp_id","learning","exp","chr","i.strand","category"
"685",4,9822715,9826741,1,1,1,426,21,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"686",4,9822715,9826741,1,1,1,1,92,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"687",4,9822889,9826741,1,1,1,161,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"688",4,9822889,9826741,1,1,1,36,311,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"689",4,9823164,9826741,1,1,1,855,16,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"690",4,9823164,9826741,1,1,1,17,219,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"691",4,9823379,9826741,1,1,1,134,4,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"692",4,9823379,9826741,1,1,1,14,130,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"693",4,9823613,9826741,1,1,1,1,8,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"694",4,9823613,9826741,1,1,1,0,4,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"695",4,9823765,9826741,1,1,1,2,478,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"696",4,9823765,9826741,1,1,1,0,215,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"697",4,9823864,9826741,1,1,1,0,17,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"698",4,9823864,9826741,1,1,1,0,26,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"699",4,9824326,9826741,1,1,1,127,5,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"700",4,9824326,9826741,1,1,1,3,53,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"701",4,9825170,9826741,1,1,1,0,5,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"702",4,9825170,9826741,1,1,1,0,4,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"703",4,9825275,9826741,1,1,1,16,5220,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"704",4,9825275,9826741,1,1,1,12,2680,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"705",4,9807598,9808599,1,1,1,1,1,36,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"706",4,9807598,9808789,1,1,1,0,2,27,"True","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"707",4,9807598,9808856,1,1,1,0,1,31,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"708",4,9807598,9809023,1,1,1,0,9,36,"True","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"709",4,9807598,9809023,1,1,1,7,0,36,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"710",4,9807598,9809027,1,1,1,10,409,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"711",4,9807598,9809027,1,1,1,778,44,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"712",4,9807598,9809345,1,1,1,2,27,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"713",4,9807598,9809345,1,1,1,79,9,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"714",4,9807598,9809515,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"715",4,9807598,9809515,1,1,1,2,2,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"716",4,9807598,9809519,1,1,1,0,3,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"717",4,9807598,9809519,1,1,1,0,1,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"718",4,9807598,9809543,1,1,1,3,318,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"719",4,9807598,9809543,1,1,1,48,642,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"720",4,9807598,9809726,1,1,1,9,560,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"721",4,9807598,9809726,1,1,1,942,109,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"722",4,9807598,9811174,1,1,1,0,24,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"723",4,9807598,9811174,1,1,1,1,18,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"724",4,9807598,9811237,1,1,1,3,507,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"725",4,9807598,9811237,1,1,1,75,742,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"726",4,9807598,9811457,1,1,1,24,1170,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"727",4,9807598,9811457,1,1,1,3600,289,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"728",4,9807598,9813002,1,1,1,13,88,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"729",4,9807598,9813002,1,1,1,734,46,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"730",4,9807598,9813198,1,1,1,30,324,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"731",4,9807598,9813198,1,1,1,1201,62,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"732",4,9807598,9813834,1,1,1,2,4,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"733",4,9807598,9813834,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"734",4,9807598,9813855,1,1,1,51,430,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"735",4,9807598,9813855,1,1,1,1371,67,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"736",4,9807598,9813979,1,1,1,3,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"737",4,9807598,9814014,1,1,1,21,801,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"738",4,9807598,9814014,1,1,1,3786,217,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"739",4,9807598,9814016,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"740",4,9807598,9814227,1,1,1,2,157,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"741",4,9807598,9814227,1,1,1,37,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"742",4,9807598,9814252,1,1,1,48,1617,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"743",4,9807598,9814252,1,1,1,5235,486,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"744",4,9807598,9814457,1,1,1,0,7,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"745",4,9807598,9814457,1,1,1,0,1,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"746",4,9807598,9814491,1,1,1,0,8,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"747",4,9807598,9814491,1,1,1,0,44,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"748",4,9807598,9814505,1,1,1,5,304,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"749",4,9807598,9814505,1,1,1,29,987,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"750",4,9807598,9814684,1,1,1,84,972,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"751",4,9807598,9814684,1,1,1,2072,130,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"752",4,9807598,9814690,1,1,1,9,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"753",4,9807598,9814923,1,1,1,183,1449,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"754",4,9807598,9814923,1,1,1,2685,167,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"755",4,9807598,9814925,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"756",4,9807598,9815244,1,1,1,6,384,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"757",4,9807598,9815244,1,1,1,29,1355,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"758",4,9807598,9815435,1,1,1,3,385,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"759",4,9807598,9815435,1,1,1,22,759,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"760",4,9807598,9815740,1,1,1,43,252,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"761",4,9807598,9815740,1,1,1,884,69,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"762",4,9807598,9815992,1,1,1,0,50,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"763",4,9807598,9815992,1,1,1,0,47,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"764",4,9807598,9816211,1,1,1,0,50,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"765",4,9807598,9816211,1,1,1,0,47,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"766",4,9807598,9816438,1,1,1,287,74,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"767",4,9807598,9816438,1,1,1,978,48,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"768",4,9807598,9817769,1,1,1,22,161,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"769",4,9807598,9817769,1,1,1,199,24,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"770",4,9807598,9817771,1,1,1,0,1,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"771",4,9807598,9817954,1,1,1,2,119,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"772",4,9807598,9817954,1,1,1,726,35,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"773",4,9807598,9818177,1,1,1,37,1092,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"774",4,9807598,9818177,1,1,1,2261,330,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"775",4,9807598,9818468,1,1,1,89,460,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"776",4,9807598,9818468,1,1,1,1373,71,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"777",4,9807598,9819256,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"778",4,9807598,9819256,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"779",4,9807598,9819293,1,1,1,9,138,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"780",4,9807598,9819293,1,1,1,752,29,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"781",4,9807598,9819295,1,1,1,0,4,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"782",4,9807598,9819295,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"783",4,9807598,9819497,1,1,1,9,190,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"784",4,9807598,9819497,1,1,1,1013,61,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"785",4,9807598,9819546,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"786",4,9807598,9819695,1,1,1,96,320,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"787",4,9807598,9819695,1,1,1,1448,62,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"788",4,9807598,9819697,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"789",4,9807598,9819919,1,1,1,6,248,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"790",4,9807598,9819919,1,1,1,447,47,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"791",4,9807598,9820097,1,1,1,19,341,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"792",4,9807598,9820097,1,1,1,876,93,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"793",4,9807598,9820410,1,1,1,3,137,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"794",4,9807598,9820410,1,1,1,166,24,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"795",4,9807598,9820722,1,1,1,120,3812,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"796",4,9807598,9820722,1,1,1,4265,268,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"797",4,9807598,9820724,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"798",4,9807598,9820724,1,1,1,4,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"799",4,9807598,9821056,1,1,1,4,275,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"800",4,9807598,9821056,1,1,1,1095,42,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"801",4,9807598,9821249,1,1,1,145,519,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"802",4,9807598,9821249,1,1,1,1860,92,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"803",4,9807598,9821461,1,1,1,11,434,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"804",4,9807598,9821461,1,1,1,1465,66,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"805",4,9807598,9821648,1,1,1,282,1744,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"806",4,9807598,9821648,1,1,1,1748,159,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"807",4,9807598,9821847,1,1,1,8,79,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"808",4,9807598,9821847,1,1,1,166,9,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"809",4,9807598,9822007,1,1,1,17,297,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"810",4,9807598,9822007,1,1,1,478,62,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"811",4,9807598,9822009,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"812",4,9807598,9822188,1,1,1,12,28,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"813",4,9807598,9822188,1,1,1,495,25,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"814",4,9807598,9822421,1,1,1,9,112,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"815",4,9807598,9822421,1,1,1,408,6,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"816",4,9807598,9822590,1,1,1,6,392,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"817",4,9807598,9822590,1,1,1,1622,147,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"818",4,9807598,9822764,1,1,1,211,1232,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"819",4,9807598,9822764,1,1,1,420,30,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"820",4,9807598,9823039,1,1,1,51,917,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"821",4,9807598,9823039,1,1,1,3149,181,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
